region,country,country.code,rank.intercept,rank.slope,gini,cluster,number.kids,cluster.2
30702,United States,1,36.52400127,0.330339998,38.10200095,2,306,2
30801,United States,1,41.70899871,0.296889991,42.83599854,2,4532,1
30802,United States,1,31.79099986,0.383230001,52.54799724,4,11604,2
30901,United States,1,35.42400071,0.332309991,43.61400008,2,3308,2
30902,United States,1,37.00900036,0.38628,43.3950007,2,1560,2
30903,United States,1,34.41199973,0.336580008,50.9649992,3,9990,2
30904,United States,1,43.57399753,0.282499999,35.50199866,2,2831,1
30905,United States,1,42.82900208,0.332650006,39.19099867,2,378,1
30906,United States,1,39.33499879,0.340020001,37.88299859,2,367,1
30907,United States,1,,,47.09199965,,,
30908,United States,1,35.57899845,0.356660008,41.69999957,2,2577,2
31001,United States,1,38.68599942,0.314110011,37.01399863,2,2094,1
31002,United States,1,41.19399998,0.307220012,30.50200045,2,779,1
31003,United States,1,48.6250003,0.210539997,31.97700083,1,485,1
31004,United States,1,41.42700279,0.303279996,33.99800062,2,1331,1
31005,United States,1,49.93000118,0.244939998,36.62100136,1,895,1
31006,United States,1,43.81000018,0.26315999,33.91799927,1,1186,1
31007,United States,1,39.48900163,0.333490014,33.39299858,2,1349,1
31101,United States,1,36.96799871,0.354270011,47.23100066,2,7314,2
31102,United States,1,39.39700121,0.375999987,51.82899833,2,1751,2
31103,United States,1,34.37700045,0.372640014,44.22900081,4,772,2
31201,United States,1,32.33099884,0.323350012,54.15099859,3,40063,2
31202,United States,1,35.11499894,0.325219989,45.6889987,2,1506,2
31301,United States,1,33.1149995,0.319860011,53.68599892,2,66248,2
31302,United States,1,36.86899951,0.346399993,46.23999894,2,1769,2
31303,United States,1,36.95600089,0.309219986,48.10000062,2,2180,2
31304,United States,1,,,25.52399933,,,
31401,United States,1,43.65399885,0.283360004,52.36899853,1,12919,1
31402,United States,1,47.77599899,0.224580005,43.12799871,1,1700,1
31403,United States,1,46.90599971,0.209209993,43.90600026,1,1026,1
31404,United States,1,47.82800005,0.164230004,44.21800077,1,689,1
31501,United States,1,37.8589977,0.284680009,44.17000115,2,1092,1
31502,United States,1,38.71600169,0.262769997,44.50199902,2,921,1
31503,United States,1,39.12000141,0.231629997,64.54799771,2,8586,1
31600,United States,1,38.43300042,0.226539999,57.6849997,2,38719,1
31700,United States,1,36.73199892,0.295650005,52.75700092,2,23247,2
31800,United States,1,33.03799969,0.345889986,48.5920012,4,6507,2
31900,United States,1,37.77800086,0.308129996,40.09900093,2,14091,2
32000,United States,1,34.63000038,0.32517001,56.36799932,3,166343,2
32100,United States,1,34.70599893,0.343239993,47.64699936,2,20998,2
32201,United States,1,32.29799935,0.373400003,50.45400262,4,6738,2
32202,United States,1,34.00099799,0.376910001,50.76000094,4,3820,2
32301,United States,1,35.30800143,0.333680004,46.70499861,2,4788,2
32302,United States,1,39.86299938,0.325800002,46.6170013,2,1037,1
32303,United States,1,32.46100035,0.342099994,39.43400085,4,277,2
32304,United States,1,37.01600173,0.356590003,53.51499915,2,1630,2
32305,United States,1,42.25499961,0.216089994,48.22899997,2,2071,1
32306,United States,1,40.25900044,0.248779997,41.98200107,2,2213,1
32401,United States,1,38.9200021,0.359290004,44.72999871,2,2408,2
32402,United States,1,39.27899718,0.316540003,41.71499908,2,956,1
32403,United States,1,42.98000228,0.283270001,37.28300035,2,1209,1
32501,United States,1,36.95000091,0.326490015,44.89200115,2,8009,2
32502,United States,1,34.53500021,0.397740006,33.61800015,4,346,2
32503,United States,1,42.7560001,0.256009996,38.89200091,1,649,1
32601,United States,1,35.66700098,0.327569991,41.9389993,2,5581,2
32602,United States,1,41.06700167,0.378580004,38.57800066,2,1201,1
32603,United States,1,,,40.03100097,,,
32604,United States,1,33.54200265,0.385340005,61.47999763,4,895,2
32701,United States,1,36.8529999,0.332839996,40.82599878,2,2275,2
32702,United States,1,40.60099936,0.29282999,45.32699883,2,1834,1
32801,United States,1,30.08500043,0.39794001,49.20000136,4,10912,2
32802,United States,1,34.11099941,0.402260005,41.79500043,4,3722,2
32900,United States,1,32.10499826,0.33524999,36.92199886,4,12453,2
33000,United States,1,34.32499996,0.319799989,49.55999851,3,64571,2
33100,United States,1,31.67800018,0.346890002,56.05999827,3,114423,2
33200,United States,1,32.56700131,0.354440004,41.76099896,4,7173,2
33300,United States,1,34.20099869,0.347359985,48.34899902,2,15885,2
33400,United States,1,34.90899968,0.356570005,47.01200128,2,12446,2
33500,United States,1,31.5250023,0.375220001,45.81100047,4,9851,2
33601,United States,1,36.07600117,0.31882,38.94299865,2,6975,2
33602,United States,1,37.49200261,0.325940013,37.5849992,2,2027,2
33603,United States,1,36.96899861,0.344940007,31.07300103,2,430,2
33700,United States,1,37.4469977,0.348699987,41.1559999,2,4840,2
33801,United States,1,42.14499968,0.350899994,37.76200116,2,2630,1
33802,United States,1,36.05899948,0.37213999,39.30799961,2,3258,2
33803,United States,1,33.60199997,0.342319995,47.71299958,3,45411,2
33901,United States,1,36.01200005,0.37797001,42.73599982,2,2613,2
33902,United States,1,32.97800255,0.344449997,41.23100042,4,6933,2
34001,United States,1,31.0210005,0.364549994,47.32599854,4,7367,2
34002,United States,1,35.41299844,0.316900015,38.67799938,2,4100,2
34101,United States,1,,,33.20600092,,,
34102,United States,1,38.77099949,0.267949998,35.03800035,3,15326,1
34103,United States,1,38.83700204,0.281080008,32.98299909,3,479,1
34104,United States,1,,,28.34100127,,,
34105,United States,1,22.58800009,0.350089997,30.21399975,4,283,2
34106,United States,1,19.94300038,0.429470003,39.16299939,4,363,2
34107,United States,1,34.65699828,0.264829993,37.71899939,2,265,2
34108,United States,1,39.95100117,0.231040001,37.1450007,3,601,1
34109,United States,1,36.39200047,0.275660008,28.33999991,3,1602,2
34110,United States,1,34.85099897,0.255499989,27.50799954,3,692,2
34111,United States,1,35.14499873,0.254000008,33.08399916,3,950,2
34112,United States,1,25.34899923,0.301939994,42.91599989,4,892,2
34113,United States,1,22.28599843,0.35521999,26.12699866,3,313,2
34114,United States,1,,,28.46300006,,,
34115,United States,1,39.0639993,0.259570003,31.14799857,3,4243,1
34201,United States,1,33.02800152,0.399899989,36.72400117,4,1298,2
34202,United States,1,29.76100069,0.424910009,38.45100105,4,1246,2
34203,United States,1,40.7169987,0.254310012,38.78099918,2,3950,1
34204,United States,1,43.99300021,0.252929986,35.23800075,1,606,1
34301,United States,1,47.62499854,0.201350003,35.43500006,1,1777,1
34302,United States,1,43.20100009,0.289590001,37.62899935,2,663,1
34303,United States,1,37.98800173,0.337879986,43.46399903,2,1789,2
34304,United States,1,36.80300245,0.331710011,50.13200045,3,2059,2
34305,United States,1,45.50499848,0.226150006,34.50399935,1,625,1
34306,United States,1,,,28.79999876,,,
34307,United States,1,35.58200121,0.337440014,32.52600133,4,662,2
34308,United States,1,41.71200252,0.250519991,41.47500098,2,6223,1
34309,United States,1,,,37.2420013,,,
34401,United States,1,48.21000288,0.120690003,40.37899971,1,418,1
34402,United States,1,42.56699874,0.191990003,41.35499895,2,3232,1
34403,United States,1,38.85599786,0.271629989,35.53299904,2,3077,1
34404,United States,1,39.59199989,0.300480008,39.78900015,2,2086,2
34501,United States,1,40.97999927,0.208900005,38.32600117,2,458,1
34502,United States,1,43.02499892,0.187419996,36.92199886,2,897,1
34503,United States,1,38.60299759,0.239940003,43.98199916,2,4902,1
34504,United States,1,40.2370003,0.215910003,41.76200032,2,5159,1
34601,United States,1,50.04600388,0.218439996,29.5419991,1,2583,1
34602,United States,1,43.12200123,0.251810014,26.92399919,1,758,1
34603,United States,1,43.01600048,0.292809993,43.02299917,2,3629,1
34604,United States,1,,,41.84100032,,,
34701,United States,1,39.03700182,0.231720001,39.55799937,3,27530,1
34702,United States,1,37.09400111,0.259350002,35.14299989,2,2279,2
34703,United States,1,36.33199924,0.232749999,39.09800053,2,4248,2
34801,United States,1,35.27099976,0.267630011,38.13900054,2,1982,2
34802,United States,1,33.39699924,0.26710999,48.98099899,3,8021,2
34803,United States,1,37.04200035,0.26372999,44.19200122,2,489,2
34804,United States,1,,,38.89999986,,,
34805,United States,1,38.0540022,0.286280006,44.36100125,2,2056,2
34901,United States,1,31.36500207,0.315409988,46.51499987,3,27264,2
34902,United States,1,34.30399966,0.276499987,42.34699905,2,750,2
35001,United States,1,32.94399878,0.29370001,49.00200069,3,99240,2
35002,United States,1,36.94599918,0.309179991,28.6650002,2,1801,2
35100,United States,1,32.63300142,0.290270001,47.72500098,3,32250,2
35201,United States,1,40.89299956,0.246950001,42.33799875,2,7240,1
35202,United States,1,46.52599923,0.121650003,48.58599901,1,372,1
35300,United States,1,34.36700171,0.293669999,43.99200082,2,8304,2
35401,United States,1,35.17400184,0.256949991,44.70199943,2,10115,2
35402,United States,1,40.4139979,0.222890005,35.31500101,2,1649,1
35500,United States,1,26.51799744,0.3028,42.05000103,4,12998,2
35600,United States,1,33.79300028,0.25424999,43.86900067,2,5567,2
35701,United States,1,39.68499993,0.232339993,41.65999889,2,5283,1
35702,United States,1,41.97199944,0.270040005,35.29900014,2,2383,1
35801,United States,1,36.19300058,0.258789986,41.16599858,3,19052,2
35802,United States,1,37.42100129,0.270429999,38.21499944,2,2571,2
35803,United States,1,38.45300117,0.234840006,49.02299941,2,598,1
35901,United States,1,40.32799867,0.236849993,40.49200118,2,5924,1
35902,United States,1,43.66799739,0.255120009,28.81900072,2,3238,1
35903,United States,1,37.60100016,0.338889986,32.80799985,2,361,1
35904,United States,1,44.6009995,0.254489988,33.03799927,2,1481,1
35905,United States,1,,,39.70800042,,,
36000,United States,1,44.72100122,0.183430001,39.28000033,3,18191,1
36100,United States,1,39.55600047,0.263859987,35.75400114,3,69168,1
36200,United States,1,45.8060012,0.188649997,29.06799912,1,7852,1
36301,United States,1,40.46600027,0.236190006,32.6880008,2,14478,1
36302,United States,1,43.31100105,0.205129996,32.34600127,1,512,1
36303,United States,1,46.60900024,0.149780005,71.06400132,3,754,1
36401,United States,1,47.07700081,0.178949997,34.76499915,1,1720,1
36402,United States,1,50.68699531,0.234669998,33.26100111,1,2460,1
36403,United States,1,49.89900008,0.148629993,25.14699996,1,864,1
36404,United States,1,47.03500113,0.224079996,26.42399967,1,5080,1
36501,United States,1,35.94099995,0.294039994,38.34199905,2,5914,2
36502,United States,1,39.14099868,0.193079993,28.30300033,2,329,1
36503,United States,1,39.38500121,0.340079993,36.99699938,2,343,2
36600,United States,1,33.97500041,0.313050002,43.36799979,4,8451,2
36700,United States,1,31.78499958,0.301250011,43.1219995,4,5066,2
36800,United States,1,34.03399894,0.271219999,44.8390007,2,9411,2
36901,United States,1,32.4649975,0.282979995,38.74000013,4,1749,2
36902,United States,1,33.43499708,0.293529987,38.49999905,2,6634,2
37000,United States,1,35.84899819,0.260619998,46.36099935,2,27040,2
37100,United States,1,38.89400139,0.256080002,47.98299968,2,25043,1
37200,United States,1,33.97099867,0.29471001,50.82499981,2,51670,2
37300,United States,1,36.12899998,0.268290013,44.42299902,2,13628,2
37400,United States,1,36.22300041,0.257290006,45.13500035,3,85946,2
37500,United States,1,38.85999815,0.235459998,53.50499749,3,69290,1
37601,United States,1,40.45600128,0.258769989,31.27300143,2,3001,1
37602,United States,1,40.29900143,0.276670009,27.88299918,2,1003,1
37603,United States,1,38.30300084,0.251159996,35.7039988,2,911,1
37604,United States,1,34.45200145,0.276950002,46.04800045,3,14186,2
37700,United States,1,36.09400086,0.247840002,44.51900125,3,19909,2
37800,United States,1,38.11299998,0.250050008,49.57399964,3,127023,2
37901,United States,1,33.56199968,0.259050012,51.79700255,3,41902,2
37902,United States,1,,,26.73400044,,,
37903,United States,1,37.64300227,0.292309999,38.13900054,2,1048,2
38000,United States,1,38.35099831,0.236770004,51.56199932,3,82253,1
38100,United States,1,38.28499912,0.230059996,49.53199923,2,11495,1
38200,United States,1,39.3300003,0.21525,47.99599946,3,19020,1
38300,United States,1,37.60200013,0.23105,56.63400292,3,473226,1
38401,United States,1,37.98500124,0.279790014,35.67500114,2,3719,2
38402,United States,1,41.85899937,0.254299998,33.31699967,2,2260,1
38501,United States,1,37.3809998,0.31020999,36.48999929,2,3696,2
38502,United States,1,38.30300122,0.266009986,40.23199975,2,3859,2
38601,United States,1,35.89900163,0.287409991,41.35999978,3,24519,2
38602,United States,1,34.90800014,0.29629001,40.45000076,2,3771,2
38700,United States,1,33.13199717,0.321319997,37.85299957,4,9140,2
38801,United States,1,34.35499913,0.277090013,41.85500145,3,63878,2
38802,United States,1,35.9600023,0.288529992,35.01600027,2,2609,2
38901,United States,1,33.12900034,0.293830007,39.87100124,3,34539,2
38902,United States,1,34.20099863,0.276760012,41.06900096,2,2600,2
39000,United States,1,35.56300178,0.304710001,44.16100085,2,9791,2
39100,United States,1,36.79400066,0.290569991,36.18200123,3,13710,2
39201,United States,1,39.24300256,0.246069998,36.09000146,2,1866,1
39202,United States,1,41.35099849,0.253039986,55.8430016,2,342,1
39203,United States,1,34.56399933,0.276959985,44.05100048,3,5527,2
39204,United States,1,,,24.00099933,,,
39205,United States,1,45.57299896,0.165779993,31.08099997,2,353,1
39301,United States,1,32.72199863,0.25523001,79.5509994,3,439,2
39302,United States,1,37.21800283,0.276190013,41.6079998,3,5809,2
39303,United States,1,34.27200204,0.285340011,41.38399959,3,3366,2
39400,United States,1,36.37000144,0.273270011,42.43400097,3,131328,2
